87.884
81.758
74.127
66.497
59.189
52.096
45.111
38.126
31.14
24.262
17.599
10.829
3.9507
-3.0346
-9.9126
-16.683
-23.454
-30.332
-37.102
-43.98
-50.858
-57.628
-64.614
-71.707
-78.907
-86.215
-93.523
-100.94
-108.35
-115.98
-123.51
-131.03
-138.55
-146.18
-153.7
-161.34
-168.97
-176.6
-184.01
-191.53
-199.06
-206.47
-213.89
-221.2
-228.4
-235.49
-242.47
-249.57
-256.44
-263.22
-269.99
-276.76
-283.53
-290.3
-297.07
-303.95
-310.82
-317.7
-324.58
-331.46
-338.23
-345
-351.88
-358.75
-365.63
-372.72
-379.93
-387.13
-394.43
-401.74
-409.16
-416.68
-424.31
-432.05
-439.79
-447.52
-455.26
-462.89
-470.63
-478.26
-485.89
-493.52
-501.15
-508.78
-516.41
-524.04
-531.67
-539.3
-546.93
-554.56
-562.19
-569.71
-577.34
-584.87
-592.5
-600.13
-607.65
-615.17
